scene_id,phase,local_mask_id,object_id,global_object_id,source_catalog_id,object_name,class_name,questionnaire_path,sos_path,sos_data_path,mask_source
scene051,phase0,6,apple,3,5,apple,apple,objects_meta/apple/questionnaire.json,objects/apple/,objects/apple/,scenes/scene051/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase0,7,mouse.3,44,87.3,mouse,mouse,objects_meta/mouse.3/questionnaire.json,objects/mouse.3/,objects/mouse.3/,scenes/scene051/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase1,1,handy_pot,28,65,handy_pot,handy_pot,objects_meta/handy_pot/questionnaire.json,objects/handy_pot/,objects/handy_pot/,scenes/scene051/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase1,2,water_bottle.2,70,148.2,water_bottle,water_bottle,objects_meta/water_bottle.2/questionnaire.json,objects/water_bottle.2/,objects/water_bottle.2/,scenes/scene051/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase1,3,doll.1,20,43.1,doll,doll,objects_meta/doll.1/questionnaire.json,objects/doll.1/,objects/doll.1/,scenes/scene051/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase1,4,jar,33,71,jar,jar,objects_meta/jar/questionnaire.json,objects/jar/,objects/jar/,scenes/scene051/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase1,5,mug.2,45,88.2,mug,mug,objects_meta/mug.2/questionnaire.json,objects/mug.2/,objects/mug.2/,scenes/scene051/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase1,6,apple,3,5,apple,apple,objects_meta/apple/questionnaire.json,objects/apple/,objects/apple/,scenes/scene051/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase1,7,mouse.3,44,87.3,mouse,mouse,objects_meta/mouse.3/questionnaire.json,objects/mouse.3/,objects/mouse.3/,scenes/scene051/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase2,1,handy_pot,28,65,handy_pot,handy_pot,objects_meta/handy_pot/questionnaire.json,objects/handy_pot/,objects/handy_pot/,scenes/scene051/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase2,2,water_bottle.2,70,148.2,water_bottle,water_bottle,objects_meta/water_bottle.2/questionnaire.json,objects/water_bottle.2/,objects/water_bottle.2/,scenes/scene051/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase2,3,doll.1,20,43.1,doll,doll,objects_meta/doll.1/questionnaire.json,objects/doll.1/,objects/doll.1/,scenes/scene051/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase2,4,jar,33,71,jar,jar,objects_meta/jar/questionnaire.json,objects/jar/,objects/jar/,scenes/scene051/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase2,5,mug.2,45,88.2,mug,mug,objects_meta/mug.2/questionnaire.json,objects/mug.2/,objects/mug.2/,scenes/scene051/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase2,6,apple,3,5,apple,apple,objects_meta/apple/questionnaire.json,objects/apple/,objects/apple/,scenes/scene051/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene051,phase2,7,mouse.3,44,87.3,mouse,mouse,objects_meta/mouse.3/questionnaire.json,objects/mouse.3/,objects/mouse.3/,scenes/scene051/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase0,1,scissors.1,54,113.1,scissors,scissors,objects_meta/scissors.1/questionnaire.json,objects/scissors.1/,objects/scissors.1/,scenes/scene052/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase0,2,boot.2,11,18.2,boot,boot,objects_meta/boot.2/questionnaire.json,objects/boot.2/,objects/boot.2/,scenes/scene052/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase0,3,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene052/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase0,4,helmet,31,68,helmet,helmet,objects_meta/helmet/questionnaire.json,objects/helmet/,objects/helmet/,scenes/scene052/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase0,5,lion.2,39,82.2,lion,lion,objects_meta/lion.2/questionnaire.json,objects/lion.2/,objects/lion.2/,scenes/scene052/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase0,6,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene052/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase0,7,remote_controller,52,107,remote_controller,remote_controller,objects_meta/remote_controller/questionnaire.json,objects/remote_controller/,objects/remote_controller/,scenes/scene052/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,1,scissors.1,54,113.1,scissors,scissors,objects_meta/scissors.1/questionnaire.json,objects/scissors.1/,objects/scissors.1/,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,2,boot.2,11,18.2,boot,boot,objects_meta/boot.2/questionnaire.json,objects/boot.2/,objects/boot.2/,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,3,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,4,helmet,31,68,helmet,helmet,objects_meta/helmet/questionnaire.json,objects/helmet/,objects/helmet/,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,5,lion.2,39,82.2,lion,lion,objects_meta/lion.2/questionnaire.json,objects/lion.2/,objects/lion.2/,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,6,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,7,remote_controller,52,107,remote_controller,remote_controller,objects_meta/remote_controller/questionnaire.json,objects/remote_controller/,objects/remote_controller/,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,1,scissors.1,54,113.1,scissors,scissors,objects_meta/scissors.1/questionnaire.json,objects/scissors.1/,objects/scissors.1/,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,2,boot.2,11,18.2,boot,boot,objects_meta/boot.2/questionnaire.json,objects/boot.2/,objects/boot.2/,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,3,hat.1,29,66.1,hat,hat,objects_meta/hat.1/questionnaire.json,objects/hat.1/,objects/hat.1/,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,4,helmet,31,68,helmet,helmet,objects_meta/helmet/questionnaire.json,objects/helmet/,objects/helmet/,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,5,lion.2,39,82.2,lion,lion,objects_meta/lion.2/questionnaire.json,objects/lion.2/,objects/lion.2/,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,6,milk_jug,43,86,milk_jug,milk_jug,objects_meta/milk_jug/questionnaire.json,objects/milk_jug/,objects/milk_jug/,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,7,remote_controller,52,107,remote_controller,remote_controller,objects_meta/remote_controller/questionnaire.json,objects/remote_controller/,objects/remote_controller/,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,1,spray_bottle.2,62,127.2,spray_bottle,spray_bottle,objects_meta/spray_bottle.2/questionnaire.json,objects/spray_bottle.2/,objects/spray_bottle.2/,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,2,headphone,30,67,headphone,headphone,objects_meta/headphone/questionnaire.json,objects/headphone/,objects/headphone/,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,3,basting_brush.1,7,11.1,basting_brush,basting_brush,objects_meta/basting_brush.1/questionnaire.json,objects/basting_brush.1/,objects/basting_brush.1/,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,4,instant_noodle_packet,32,70,instant_noodle_packet,instant_noodle_packet,objects_meta/instant_noodle_packet/questionnaire.json,objects/instant_noodle_packet/,objects/instant_noodle_packet/,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,5,towel.2,68,144.2,towel,towel,objects_meta/towel.2/questionnaire.json,objects/towel.2/,objects/towel.2/,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,6,jello_box.1,34,72.1,jello_box,jello_box,objects_meta/jello_box.1/questionnaire.json,objects/jello_box.1/,objects/jello_box.1/,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,7,shoe.1,56,117.1,shoe,shoe,objects_meta/shoe.1/questionnaire.json,objects/shoe.1/,objects/shoe.1/,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,1,spray_bottle.2,62,127.2,spray_bottle,spray_bottle,objects_meta/spray_bottle.2/questionnaire.json,objects/spray_bottle.2/,objects/spray_bottle.2/,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,2,headphone,30,67,headphone,headphone,objects_meta/headphone/questionnaire.json,objects/headphone/,objects/headphone/,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,3,basting_brush.1,7,11.1,basting_brush,basting_brush,objects_meta/basting_brush.1/questionnaire.json,objects/basting_brush.1/,objects/basting_brush.1/,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,4,instant_noodle_packet,32,70,instant_noodle_packet,instant_noodle_packet,objects_meta/instant_noodle_packet/questionnaire.json,objects/instant_noodle_packet/,objects/instant_noodle_packet/,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,5,towel.2,68,144.2,towel,towel,objects_meta/towel.2/questionnaire.json,objects/towel.2/,objects/towel.2/,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,6,jello_box.1,34,72.1,jello_box,jello_box,objects_meta/jello_box.1/questionnaire.json,objects/jello_box.1/,objects/jello_box.1/,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,7,shoe.1,56,117.1,shoe,shoe,objects_meta/shoe.1/questionnaire.json,objects/shoe.1/,objects/shoe.1/,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,1,spray_bottle.2,62,127.2,spray_bottle,spray_bottle,objects_meta/spray_bottle.2/questionnaire.json,objects/spray_bottle.2/,objects/spray_bottle.2/,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,2,headphone,30,67,headphone,headphone,objects_meta/headphone/questionnaire.json,objects/headphone/,objects/headphone/,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,3,basting_brush.1,7,11.1,basting_brush,basting_brush,objects_meta/basting_brush.1/questionnaire.json,objects/basting_brush.1/,objects/basting_brush.1/,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,4,instant_noodle_packet,32,70,instant_noodle_packet,instant_noodle_packet,objects_meta/instant_noodle_packet/questionnaire.json,objects/instant_noodle_packet/,objects/instant_noodle_packet/,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,5,towel.2,68,144.2,towel,towel,objects_meta/towel.2/questionnaire.json,objects/towel.2/,objects/towel.2/,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,6,jello_box.1,34,72.1,jello_box,jello_box,objects_meta/jello_box.1/questionnaire.json,objects/jello_box.1/,objects/jello_box.1/,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,7,shoe.1,56,117.1,shoe,shoe,objects_meta/shoe.1/questionnaire.json,objects/shoe.1/,objects/shoe.1/,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,1,baking_tray.1,4,7.1,baking_tray,baking_tray,objects_meta/baking_tray.1/questionnaire.json,objects/baking_tray.1/,objects/baking_tray.1/,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,2,soft_scrub_cleanser_bottle,58,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,objects_meta/soft_scrub_cleanser_bottle/questionnaire.json,objects/soft_scrub_cleanser_bottle/,objects/soft_scrub_cleanser_bottle/,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,3,power_drill,49,102,power_drill,power_drill,objects_meta/power_drill/questionnaire.json,objects/power_drill/,objects/power_drill/,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,4,t-handle.2,63,133.2,t-handle,t-handle,objects_meta/t-handle.2/questionnaire.json,objects/t-handle.2/,objects/t-handle.2/,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,5,meat_can,41,84,meat_can,meat_can,objects_meta/meat_can/questionnaire.json,objects/meat_can/,objects/meat_can/,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,6,knife.1,37,77.1,knife,knife,objects_meta/knife.1/questionnaire.json,objects/knife.1/,objects/knife.1/,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,7,pear,47,95,pear,pear,objects_meta/pear/questionnaire.json,objects/pear/,objects/pear/,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,1,baking_tray.1,4,7.1,baking_tray,baking_tray,objects_meta/baking_tray.1/questionnaire.json,objects/baking_tray.1/,objects/baking_tray.1/,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,2,soft_scrub_cleanser_bottle,58,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,objects_meta/soft_scrub_cleanser_bottle/questionnaire.json,objects/soft_scrub_cleanser_bottle/,objects/soft_scrub_cleanser_bottle/,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,3,power_drill,49,102,power_drill,power_drill,objects_meta/power_drill/questionnaire.json,objects/power_drill/,objects/power_drill/,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,4,t-handle.2,63,133.2,t-handle,t-handle,objects_meta/t-handle.2/questionnaire.json,objects/t-handle.2/,objects/t-handle.2/,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,5,meat_can,41,84,meat_can,meat_can,objects_meta/meat_can/questionnaire.json,objects/meat_can/,objects/meat_can/,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,6,knife.1,37,77.1,knife,knife,objects_meta/knife.1/questionnaire.json,objects/knife.1/,objects/knife.1/,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,7,pear,47,95,pear,pear,objects_meta/pear/questionnaire.json,objects/pear/,objects/pear/,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,1,baking_tray.1,4,7.1,baking_tray,baking_tray,objects_meta/baking_tray.1/questionnaire.json,objects/baking_tray.1/,objects/baking_tray.1/,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,2,soft_scrub_cleanser_bottle,58,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,objects_meta/soft_scrub_cleanser_bottle/questionnaire.json,objects/soft_scrub_cleanser_bottle/,objects/soft_scrub_cleanser_bottle/,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,3,power_drill,49,102,power_drill,power_drill,objects_meta/power_drill/questionnaire.json,objects/power_drill/,objects/power_drill/,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,4,t-handle.2,63,133.2,t-handle,t-handle,objects_meta/t-handle.2/questionnaire.json,objects/t-handle.2/,objects/t-handle.2/,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,5,meat_can,41,84,meat_can,meat_can,objects_meta/meat_can/questionnaire.json,objects/meat_can/,objects/meat_can/,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,6,knife.1,37,77.1,knife,knife,objects_meta/knife.1/questionnaire.json,objects/knife.1/,objects/knife.1/,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,7,pear,47,95,pear,pear,objects_meta/pear/questionnaire.json,objects/pear/,objects/pear/,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,1,pump_bottle.2,51,105.2,pump_bottle,pump_bottle,objects_meta/pump_bottle.2/questionnaire.json,objects/pump_bottle.2/,objects/pump_bottle.2/,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,2,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,3,shampoo_bottle,55,114,shampoo_bottle,shampoo_bottle,objects_meta/shampoo_bottle/questionnaire.json,objects/shampoo_bottle/,objects/shampoo_bottle/,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,4,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,5,peeler.2,48,96.2,peeler,peeler,objects_meta/peeler.2/questionnaire.json,objects/peeler.2/,objects/peeler.2/,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,6,soup_can.1,59,122.1,soup_can,soup_can,objects_meta/soup_can.1/questionnaire.json,objects/soup_can.1/,objects/soup_can.1/,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,7,marker.5,40,83.5,marker,marker,objects_meta/marker.5/questionnaire.json,objects/marker.5/,objects/marker.5/,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,1,pump_bottle.2,51,105.2,pump_bottle,pump_bottle,objects_meta/pump_bottle.2/questionnaire.json,objects/pump_bottle.2/,objects/pump_bottle.2/,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,2,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,3,shampoo_bottle,55,114,shampoo_bottle,shampoo_bottle,objects_meta/shampoo_bottle/questionnaire.json,objects/shampoo_bottle/,objects/shampoo_bottle/,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,4,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,5,peeler.2,48,96.2,peeler,peeler,objects_meta/peeler.2/questionnaire.json,objects/peeler.2/,objects/peeler.2/,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,6,soup_can.1,59,122.1,soup_can,soup_can,objects_meta/soup_can.1/questionnaire.json,objects/soup_can.1/,objects/soup_can.1/,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,7,marker.5,40,83.5,marker,marker,objects_meta/marker.5/questionnaire.json,objects/marker.5/,objects/marker.5/,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,1,pump_bottle.2,51,105.2,pump_bottle,pump_bottle,objects_meta/pump_bottle.2/questionnaire.json,objects/pump_bottle.2/,objects/pump_bottle.2/,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,2,cracker_box,18,38,cracker_box,cracker_box,objects_meta/cracker_box/questionnaire.json,objects/cracker_box/,objects/cracker_box/,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,3,shampoo_bottle,55,114,shampoo_bottle,shampoo_bottle,objects_meta/shampoo_bottle/questionnaire.json,objects/shampoo_bottle/,objects/shampoo_bottle/,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,4,juice_pouch.2,35,73.2,juice_pouch,juice_pouch,objects_meta/juice_pouch.2/questionnaire.json,objects/juice_pouch.2/,objects/juice_pouch.2/,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,5,peeler.2,48,96.2,peeler,peeler,objects_meta/peeler.2/questionnaire.json,objects/peeler.2/,objects/peeler.2/,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,6,soup_can.1,59,122.1,soup_can,soup_can,objects_meta/soup_can.1/questionnaire.json,objects/soup_can.1/,objects/soup_can.1/,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,7,marker.5,40,83.5,marker,marker,objects_meta/marker.5/questionnaire.json,objects/marker.5/,objects/marker.5/,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,1,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,2,hammer.2,27,63.2,hammer,hammer,objects_meta/hammer.2/questionnaire.json,objects/hammer.2/,objects/hammer.2/,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,3,bowl.1,12,20.1,bowl,bowl,objects_meta/bowl.1/questionnaire.json,objects/bowl.1/,objects/bowl.1/,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,4,umbrella,69,147,umbrella,umbrella,objects_meta/umbrella/questionnaire.json,objects/umbrella/,objects/umbrella/,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,5,air_duster_can,1,1,air_duster_can,air_duster_can,objects_meta/air_duster_can/questionnaire.json,objects/air_duster_can/,objects/air_duster_can/,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,6,root_beer_bottle,53,109,root_beer_bottle,root_beer_bottle,objects_meta/root_beer_bottle/questionnaire.json,objects/root_beer_bottle/,objects/root_beer_bottle/,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,7,toothpaste,67,142,toothpaste,toothpaste,objects_meta/toothpaste/questionnaire.json,objects/toothpaste/,objects/toothpaste/,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,1,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,2,hammer.2,27,63.2,hammer,hammer,objects_meta/hammer.2/questionnaire.json,objects/hammer.2/,objects/hammer.2/,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,3,bowl.1,12,20.1,bowl,bowl,objects_meta/bowl.1/questionnaire.json,objects/bowl.1/,objects/bowl.1/,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,4,umbrella,69,147,umbrella,umbrella,objects_meta/umbrella/questionnaire.json,objects/umbrella/,objects/umbrella/,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,5,air_duster_can,1,1,air_duster_can,air_duster_can,objects_meta/air_duster_can/questionnaire.json,objects/air_duster_can/,objects/air_duster_can/,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,6,root_beer_bottle,53,109,root_beer_bottle,root_beer_bottle,objects_meta/root_beer_bottle/questionnaire.json,objects/root_beer_bottle/,objects/root_beer_bottle/,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,7,toothpaste,67,142,toothpaste,toothpaste,objects_meta/toothpaste/questionnaire.json,objects/toothpaste/,objects/toothpaste/,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,1,kettle,36,74,kettle,kettle,objects_meta/kettle/questionnaire.json,objects/kettle/,objects/kettle/,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,2,hammer.2,27,63.2,hammer,hammer,objects_meta/hammer.2/questionnaire.json,objects/hammer.2/,objects/hammer.2/,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,3,bowl.1,12,20.1,bowl,bowl,objects_meta/bowl.1/questionnaire.json,objects/bowl.1/,objects/bowl.1/,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,4,umbrella,69,147,umbrella,umbrella,objects_meta/umbrella/questionnaire.json,objects/umbrella/,objects/umbrella/,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,5,air_duster_can,1,1,air_duster_can,air_duster_can,objects_meta/air_duster_can/questionnaire.json,objects/air_duster_can/,objects/air_duster_can/,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,6,root_beer_bottle,53,109,root_beer_bottle,root_beer_bottle,objects_meta/root_beer_bottle/questionnaire.json,objects/root_beer_bottle/,objects/root_beer_bottle/,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,7,toothpaste,67,142,toothpaste,toothpaste,objects_meta/toothpaste/questionnaire.json,objects/toothpaste/,objects/toothpaste/,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase0,1,glove.2,24,57.2,glove,glove,objects_meta/glove.2/questionnaire.json,objects/glove.2/,objects/glove.2/,scenes/scene057/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase0,2,coffee_can.1,17,37.1,coffee_can,coffee_can,objects_meta/coffee_can.1/questionnaire.json,objects/coffee_can.1/,objects/coffee_can.1/,scenes/scene057/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase0,3,alarm_clock,2,3,alarm_clock,alarm_clock,objects_meta/alarm_clock/questionnaire.json,objects/alarm_clock/,objects/alarm_clock/,scenes/scene057/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
